"timestamp","ip","path","status","method","traffic_class","risk_score","primary_reason"
2025-11-02 22:00:00,"10.1.133.1","/admin",403,"GET","Legitimate",23,"Suspicious Parameters"
2025-11-02 22:05:00,"10.1.241.107","/global-search",403,"GET","Malicious",26,"Bot Scanning"
2025-11-02 22:10:00,"10.1.31.206","/resources",404,"GET","Legitimate",2,"Normal Traffic"
2025-11-02 22:15:00,"10.1.73.106","/admin",200,"GET","Malicious",1,"Suspicious Parameters"
2025-11-02 22:20:00,"10.1.109.27","/resources",404,"GET","Malicious",22,"Suspicious Parameters"
2025-11-02 22:25:00,"10.1.149.26","/global-search",200,"GET","Malicious",38,"Suspicious Parameters"
2025-11-02 22:30:00,"10.1.253.36","/admin",403,"GET","Suspicious",28,"Admin Access"
2025-11-02 22:35:00,"10.1.91.217","/api",500,"GET","Malicious",23,"Normal Traffic"
2025-11-02 22:40:00,"10.1.108.197","/resources",200,"GET","Malicious",14,"Admin Access"
2025-11-02 22:45:00,"10.1.115.135","/resources",403,"GET","Suspicious",36,"Bot Scanning"
2025-11-02 22:50:00,"10.1.117.207","/admin",200,"GET","Malicious",27,"Suspicious Parameters"
2025-11-02 22:55:00,"10.1.23.249","/resources",404,"GET","Legitimate",32,"Suspicious Parameters"
2025-11-02 23:00:00,"10.1.192.45","/admin",200,"GET","Legitimate",42,"Suspicious Parameters"
2025-11-02 23:05:00,"10.1.70.31","/resources",500,"GET","Malicious",25,"Normal Traffic"
2025-11-02 23:10:00,"10.1.91.217","/api",200,"GET","Legitimate",47,"Bot Scanning"
2025-11-02 23:15:00,"10.1.53.164","/api",200,"GET","Legitimate",39,"Suspicious Parameters"
2025-11-02 23:20:00,"10.1.161.197","/resources",404,"GET","Malicious",31,"Suspicious Parameters"
2025-11-02 23:25:00,"10.1.28.35","/global-search",200,"GET","Suspicious",46,"Normal Traffic"
2025-11-02 23:30:00,"10.1.32.94","/api",200,"GET","Malicious",22,"Normal Traffic"
2025-11-02 23:35:00,"10.1.109.60","/admin",200,"GET","Legitimate",6,"Suspicious Parameters"
2025-11-02 23:40:00,"10.1.219.92","/resources",200,"GET","Legitimate",45,"Normal Traffic"
2025-11-02 23:45:00,"10.1.245.161","/global-search",404,"GET","Suspicious",26,"Bot Scanning"
2025-11-02 23:50:00,"10.1.227.55","/admin",200,"GET","Malicious",17,"Suspicious Parameters"
2025-11-02 23:55:00,"10.1.228.97","/resources",200,"GET","Malicious",50,"Admin Access"
2025-11-03,"10.1.211.254","/api",403,"GET","Malicious",50,"Suspicious Parameters"
2025-11-03 00:05:00,"10.1.220.2","/global-search",200,"GET","Malicious",15,"Suspicious Parameters"
2025-11-03 00:10:00,"10.1.157.223","/global-search",200,"GET","Malicious",16,"Admin Access"
2025-11-03 00:15:00,"10.1.127.162","/admin",200,"GET","Legitimate",6,"Admin Access"
2025-11-03 00:20:00,"10.1.237.10","/api",200,"GET","Legitimate",36,"Normal Traffic"
2025-11-03 00:25:00,"10.1.30.148","/api",404,"GET","Legitimate",6,"Normal Traffic"
2025-11-03 00:30:00,"10.1.107.141","/global-search",200,"GET","Malicious",19,"Normal Traffic"
2025-11-03 00:35:00,"10.1.12.57","/api",200,"GET","Legitimate",27,"Bot Scanning"
2025-11-03 00:40:00,"10.1.115.135","/api",200,"GET","Legitimate",19,"Normal Traffic"
2025-11-03 00:45:00,"10.1.207.58","/global-search",404,"GET","Legitimate",35,"Normal Traffic"
2025-11-03 00:50:00,"10.1.215.48","/api",200,"GET","Suspicious",38,"Normal Traffic"
2025-11-03 00:55:00,"10.1.224.42","/api",404,"GET","Malicious",42,"Admin Access"
2025-11-03 01:00:00,"10.1.130.240","/global-search",404,"GET","Malicious",4,"Suspicious Parameters"
2025-11-03 01:05:00,"10.1.64.24","/global-search",200,"GET","Legitimate",46,"Suspicious Parameters"
2025-11-03 01:10:00,"10.1.32.94","/api",404,"GET","Malicious",9,"Bot Scanning"
2025-11-03 01:15:00,"10.1.164.184","/resources",200,"GET","Suspicious",24,"Suspicious Parameters"
2025-11-03 01:20:00,"10.1.185.192","/api",404,"GET","Legitimate",5,"Bot Scanning"
2025-11-03 01:25:00,"10.1.228.155","/api",500,"GET","Legitimate",21,"Suspicious Parameters"
2025-11-03 01:30:00,"10.1.55.90","/api",200,"GET","Malicious",16,"Bot Scanning"
2025-11-03 01:35:00,"10.1.48.161","/resources",403,"GET","Malicious",44,"Bot Scanning"
2025-11-03 01:40:00,"10.1.117.56","/api",404,"GET","Suspicious",49,"Bot Scanning"
2025-11-03 01:45:00,"10.1.247.35","/resources",403,"GET","Legitimate",10,"Normal Traffic"
2025-11-03 01:50:00,"10.1.241.107","/resources",403,"GET","Malicious",48,"Admin Access"
2025-11-03 01:55:00,"10.1.114.150","/global-search",404,"GET","Malicious",44,"Suspicious Parameters"
2025-11-03 02:00:00,"10.1.219.238","/admin",404,"GET","Malicious",1,"Normal Traffic"
2025-11-03 02:05:00,"10.1.224.42","/admin",200,"GET","Malicious",27,"Admin Access"
2025-11-03 02:10:00,"10.1.113.137","/api",403,"GET","Suspicious",8,"Admin Access"
2025-11-03 02:15:00,"10.1.129.83","/api",404,"GET","Malicious",32,"Normal Traffic"
2025-11-03 02:20:00,"10.1.219.92","/admin",404,"GET","Malicious",7,"Suspicious Parameters"
2025-11-03 02:25:00,"10.1.115.135","/admin",404,"GET","Malicious",41,"Admin Access"
2025-11-03 02:30:00,"10.1.109.27","/resources",200,"GET","Malicious",10,"Admin Access"
2025-11-03 02:35:00,"10.1.8.200","/api",500,"GET","Malicious",5,"Bot Scanning"
2025-11-03 02:40:00,"10.1.121.13","/global-search",404,"GET","Malicious",32,"Bot Scanning"
2025-11-03 02:45:00,"10.1.174.169","/resources",200,"GET","Suspicious",48,"Normal Traffic"
2025-11-03 02:50:00,"10.1.3.12","/admin",200,"GET","Malicious",47,"Bot Scanning"
2025-11-03 02:55:00,"10.1.217.147","/resources",200,"GET","Suspicious",23,"Suspicious Parameters"
2025-11-03 03:00:00,"10.1.15.81","/api",404,"GET","Malicious",3,"Admin Access"
2025-11-03 03:05:00,"10.1.33.50","/global-search",403,"GET","Legitimate",4,"Normal Traffic"
2025-11-03 03:10:00,"10.1.41.168","/resources",200,"GET","Legitimate",35,"Admin Access"
2025-11-03 03:15:00,"10.1.177.123","/resources",200,"GET","Malicious",8,"Bot Scanning"
2025-11-03 03:20:00,"10.1.80.104","/admin",403,"GET","Malicious",32,"Suspicious Parameters"
2025-11-03 03:25:00,"10.1.14.180","/api",200,"GET","Malicious",16,"Suspicious Parameters"
2025-11-03 03:30:00,"10.1.53.164","/api",404,"GET","Malicious",9,"Normal Traffic"
2025-11-03 03:35:00,"10.1.153.36","/resources",404,"GET","Malicious",8,"Normal Traffic"
2025-11-03 03:40:00,"10.1.102.46","/admin",403,"GET","Malicious",16,"Admin Access"
2025-11-03 03:45:00,"10.1.161.197","/admin",200,"GET","Legitimate",0,"Suspicious Parameters"
2025-11-03 03:50:00,"10.1.90.254","/resources",500,"GET","Malicious",0,"Bot Scanning"
2025-11-03 03:55:00,"10.1.127.123","/global-search",200,"GET","Malicious",26,"Bot Scanning"
2025-11-03 04:00:00,"10.1.143.85","/global-search",200,"GET","Legitimate",24,"Suspicious Parameters"
2025-11-03 04:05:00,"10.1.4.187","/global-search",200,"GET","Suspicious",25,"Bot Scanning"
2025-11-03 04:10:00,"10.1.211.254","/resources",200,"GET","Legitimate",16,"Admin Access"
2025-11-03 04:15:00,"10.1.182.170","/global-search",403,"GET","Malicious",18,"Suspicious Parameters"
2025-11-03 04:20:00,"10.1.42.213","/api",200,"GET","Malicious",46,"Admin Access"
2025-11-03 04:25:00,"10.1.3.12","/global-search",200,"GET","Malicious",24,"Normal Traffic"
2025-11-03 04:30:00,"10.1.151.207","/api",200,"GET","Malicious",4,"Normal Traffic"
2025-11-03 04:35:00,"10.1.12.57","/api",403,"GET","Malicious",25,"Admin Access"
2025-11-03 04:40:00,"10.1.23.249","/admin",500,"GET","Malicious",47,"Normal Traffic"
2025-11-03 04:45:00,"10.1.14.180","/resources",403,"GET","Malicious",14,"Suspicious Parameters"
2025-11-03 04:50:00,"10.1.174.169","/api",200,"GET","Suspicious",20,"Admin Access"
2025-11-03 04:55:00,"10.1.5.212","/admin",200,"GET","Legitimate",1,"Bot Scanning"
2025-11-03 05:00:00,"10.1.253.36","/resources",200,"GET","Malicious",11,"Admin Access"
2025-11-03 05:05:00,"10.1.93.46","/global-search",200,"GET","Malicious",1,"Normal Traffic"
2025-11-03 05:10:00,"10.1.94.182","/global-search",404,"GET","Malicious",38,"Bot Scanning"
2025-11-03 05:15:00,"10.1.103.101","/admin",404,"GET","Malicious",10,"Admin Access"
2025-11-03 05:20:00,"10.1.161.197","/global-search",404,"GET","Malicious",27,"Normal Traffic"
2025-11-03 05:25:00,"10.1.41.168","/api",404,"GET","Malicious",31,"Admin Access"
2025-11-03 05:30:00,"10.1.109.60","/global-search",200,"GET","Malicious",4,"Normal Traffic"
2025-11-03 05:35:00,"10.1.247.35","/resources",403,"GET","Malicious",50,"Bot Scanning"
2025-11-03 05:40:00,"10.1.3.12","/api",200,"GET","Legitimate",20,"Bot Scanning"
2025-11-03 05:45:00,"10.1.57.236","/global-search",200,"GET","Legitimate",44,"Suspicious Parameters"
2025-11-03 05:50:00,"10.1.244.0","/api",404,"GET","Malicious",48,"Bot Scanning"
2025-11-03 05:55:00,"10.1.23.94","/api",404,"GET","Malicious",45,"Admin Access"
2025-11-03 06:00:00,"10.1.227.60","/global-search",200,"GET","Malicious",3,"Normal Traffic"
2025-11-03 06:05:00,"10.1.200.239","/admin",403,"GET","Malicious",11,"Admin Access"
2025-11-03 06:10:00,"10.1.214.60","/admin",200,"GET","Legitimate",37,"Admin Access"
2025-11-03 06:15:00,"10.1.103.101","/api",403,"GET","Suspicious",46,"Bot Scanning"
2025-11-03 06:20:00,"10.1.177.123","/admin",403,"GET","Legitimate",14,"Bot Scanning"
2025-11-03 06:25:00,"10.1.72.143","/admin",404,"GET","Malicious",9,"Admin Access"
2025-11-03 06:30:00,"10.1.250.37","/resources",403,"GET","Malicious",9,"Normal Traffic"
2025-11-03 06:35:00,"10.1.98.62","/api",404,"GET","Malicious",14,"Admin Access"
2025-11-03 06:40:00,"10.1.233.246","/admin",200,"GET","Malicious",39,"Bot Scanning"
2025-11-03 06:45:00,"10.1.28.101","/admin",404,"GET","Malicious",0,"Bot Scanning"
2025-11-03 06:50:00,"10.1.94.182","/global-search",200,"GET","Malicious",9,"Suspicious Parameters"
2025-11-03 06:55:00,"10.1.64.24","/resources",403,"GET","Malicious",31,"Suspicious Parameters"
2025-11-03 07:00:00,"10.1.135.179","/api",404,"GET","Legitimate",48,"Admin Access"
2025-11-03 07:05:00,"10.1.143.85","/api",403,"GET","Legitimate",1,"Normal Traffic"
2025-11-03 07:10:00,"10.1.82.42","/admin",404,"GET","Malicious",11,"Bot Scanning"
2025-11-03 07:15:00,"10.1.108.200","/admin",200,"GET","Malicious",18,"Admin Access"
2025-11-03 07:20:00,"10.1.72.143","/admin",403,"GET","Malicious",43,"Bot Scanning"
2025-11-03 07:25:00,"10.1.99.154","/resources",404,"GET","Malicious",15,"Admin Access"
2025-11-03 07:30:00,"10.1.219.92","/api",200,"GET","Malicious",25,"Suspicious Parameters"
2025-11-03 07:35:00,"10.1.68.206","/global-search",500,"GET","Malicious",20,"Bot Scanning"
2025-11-03 07:40:00,"10.1.41.249","/admin",200,"GET","Legitimate",31,"Admin Access"
2025-11-03 07:45:00,"10.1.245.186","/api",403,"GET","Malicious",24,"Admin Access"
2025-11-03 07:50:00,"10.1.145.189","/admin",404,"GET","Malicious",7,"Normal Traffic"
2025-11-03 07:55:00,"10.1.112.212","/admin",200,"GET","Malicious",40,"Normal Traffic"
2025-11-03 08:00:00,"10.1.37.113","/resources",200,"GET","Suspicious",33,"Suspicious Parameters"
2025-11-03 08:05:00,"10.1.41.179","/resources",403,"GET","Malicious",14,"Bot Scanning"
2025-11-03 08:10:00,"10.1.182.170","/admin",500,"GET","Suspicious",17,"Bot Scanning"
2025-11-03 08:15:00,"10.1.207.58","/global-search",200,"GET","Malicious",20,"Bot Scanning"
2025-11-03 08:20:00,"10.1.219.238","/resources",200,"GET","Legitimate",26,"Admin Access"
2025-11-03 08:25:00,"10.1.145.208","/api",200,"GET","Malicious",1,"Normal Traffic"
2025-11-03 08:30:00,"10.1.26.77","/admin",404,"GET","Malicious",48,"Normal Traffic"
2025-11-03 08:35:00,"10.1.185.192","/resources",403,"GET","Malicious",1,"Normal Traffic"
2025-11-03 08:40:00,"10.1.114.150","/api",403,"GET","Legitimate",32,"Bot Scanning"
2025-11-03 08:45:00,"10.1.184.105","/global-search",404,"GET","Legitimate",42,"Normal Traffic"
2025-11-03 08:50:00,"10.1.143.85","/global-search",200,"GET","Malicious",2,"Normal Traffic"
2025-11-03 08:55:00,"10.1.164.181","/admin",403,"GET","Malicious",24,"Admin Access"
2025-11-03 09:00:00,"10.1.244.0","/api",403,"GET","Malicious",12,"Bot Scanning"
2025-11-03 09:05:00,"10.1.41.249","/global-search",500,"GET","Suspicious",25,"Normal Traffic"
2025-11-03 09:10:00,"10.1.220.2","/api",200,"GET","Malicious",46,"Normal Traffic"
2025-11-03 09:15:00,"10.1.246.12","/api",403,"GET","Suspicious",5,"Bot Scanning"
2025-11-03 09:20:00,"10.1.1.228","/resources",200,"GET","Malicious",25,"Suspicious Parameters"
2025-11-03 09:25:00,"10.1.180.172","/resources",200,"GET","Legitimate",1,"Bot Scanning"
2025-11-03 09:30:00,"10.1.164.184","/resources",500,"GET","Malicious",29,"Admin Access"
2025-11-03 09:35:00,"10.1.246.12","/admin",200,"GET","Malicious",30,"Bot Scanning"
2025-11-03 09:40:00,"10.1.41.168","/api",403,"GET","Malicious",35,"Normal Traffic"
2025-11-03 09:45:00,"10.1.176.115","/api",200,"GET","Legitimate",33,"Normal Traffic"
2025-11-03 09:50:00,"10.1.247.27","/api",200,"GET","Legitimate",17,"Normal Traffic"
2025-11-03 09:55:00,"10.1.28.101","/resources",200,"GET","Malicious",36,"Bot Scanning"
2025-11-03 10:00:00,"10.1.100.180","/global-search",200,"GET","Malicious",34,"Normal Traffic"
2025-11-03 10:05:00,"10.1.207.58","/admin",404,"GET","Malicious",47,"Admin Access"
2025-11-03 10:10:00,"10.1.5.134","/api",200,"GET","Malicious",0,"Admin Access"
2025-11-03 10:15:00,"10.1.184.105","/global-search",200,"GET","Legitimate",0,"Admin Access"
2025-11-03 10:20:00,"10.1.185.192","/api",500,"GET","Malicious",27,"Bot Scanning"
2025-11-03 10:25:00,"10.1.107.141","/global-search",404,"GET","Legitimate",29,"Bot Scanning"
2025-11-03 10:30:00,"10.1.54.132","/resources",403,"GET","Malicious",7,"Admin Access"
2025-11-03 10:35:00,"10.1.164.184","/api",404,"GET","Malicious",20,"Suspicious Parameters"
2025-11-03 10:40:00,"10.1.55.90","/admin",200,"GET","Malicious",26,"Suspicious Parameters"
2025-11-03 10:45:00,"10.1.156.9","/global-search",404,"GET","Malicious",45,"Suspicious Parameters"
2025-11-03 10:50:00,"10.1.81.216","/resources",200,"GET","Legitimate",1,"Bot Scanning"
2025-11-03 10:55:00,"10.1.41.168","/global-search",200,"GET","Malicious",17,"Admin Access"
2025-11-03 11:00:00,"10.1.161.197","/resources",500,"GET","Legitimate",35,"Normal Traffic"
2025-11-03 11:05:00,"10.1.228.97","/admin",200,"GET","Malicious",3,"Admin Access"
2025-11-03 11:10:00,"10.1.107.141","/api",403,"GET","Legitimate",6,"Normal Traffic"
2025-11-03 11:15:00,"10.1.15.81","/admin",404,"GET","Malicious",37,"Normal Traffic"
2025-11-03 11:20:00,"10.1.190.89","/global-search",200,"GET","Malicious",28,"Normal Traffic"
2025-11-03 11:25:00,"10.1.213.87","/global-search",200,"GET","Suspicious",45,"Admin Access"
2025-11-03 11:30:00,"10.1.59.152","/api",200,"GET","Malicious",14,"Normal Traffic"
2025-11-03 11:35:00,"10.1.101.11","/resources",404,"GET","Malicious",37,"Normal Traffic"
2025-11-03 11:40:00,"10.1.91.217","/resources",403,"GET","Legitimate",24,"Normal Traffic"
2025-11-03 11:45:00,"10.1.200.93","/global-search",404,"GET","Suspicious",15,"Admin Access"
2025-11-03 11:50:00,"10.1.39.232","/resources",403,"GET","Malicious",27,"Admin Access"
2025-11-03 11:55:00,"10.1.248.54","/resources",404,"GET","Legitimate",36,"Suspicious Parameters"
2025-11-03 12:00:00,"10.1.165.206","/global-search",200,"GET","Malicious",37,"Suspicious Parameters"
2025-11-03 12:05:00,"10.1.80.104","/admin",200,"GET","Malicious",6,"Bot Scanning"
2025-11-03 12:10:00,"10.1.182.147","/admin",404,"GET","Malicious",18,"Bot Scanning"
2025-11-03 12:15:00,"10.1.5.27","/admin",200,"GET","Suspicious",20,"Suspicious Parameters"
2025-11-03 12:20:00,"10.1.244.0","/global-search",403,"GET","Malicious",16,"Bot Scanning"
2025-11-03 12:25:00,"10.1.220.2","/global-search",200,"GET","Malicious",38,"Bot Scanning"
2025-11-03 12:30:00,"10.1.14.180","/global-search",404,"GET","Suspicious",26,"Admin Access"
2025-11-03 12:35:00,"10.1.91.144","/global-search",404,"GET","Suspicious",10,"Normal Traffic"
2025-11-03 12:40:00,"10.1.5.201","/resources",403,"GET","Malicious",47,"Bot Scanning"
2025-11-03 12:45:00,"10.1.211.254","/resources",500,"GET","Malicious",49,"Bot Scanning"
2025-11-03 12:50:00,"10.1.5.212","/api",200,"GET","Suspicious",24,"Suspicious Parameters"
2025-11-03 12:55:00,"10.1.42.213","/api",200,"GET","Legitimate",37,"Bot Scanning"
2025-11-03 13:00:00,"10.1.3.12","/global-search",404,"GET","Suspicious",7,"Admin Access"
2025-11-03 13:05:00,"10.1.241.107","/admin",200,"GET","Malicious",47,"Suspicious Parameters"
2025-11-03 13:10:00,"10.1.67.211","/api",500,"GET","Malicious",47,"Bot Scanning"
2025-11-03 13:15:00,"10.1.65.30","/global-search",200,"GET","Malicious",22,"Suspicious Parameters"
2025-11-03 13:20:00,"10.1.91.217","/admin",200,"GET","Legitimate",49,"Admin Access"
2025-11-03 13:25:00,"10.1.247.138","/resources",200,"GET","Malicious",18,"Suspicious Parameters"
2025-11-03 13:30:00,"10.1.246.12","/admin",200,"GET","Malicious",18,"Normal Traffic"
2025-11-03 13:35:00,"10.1.227.60","/admin",200,"GET","Malicious",20,"Admin Access"
2025-11-03 13:40:00,"10.1.149.26","/resources",403,"GET","Legitimate",44,"Suspicious Parameters"
2025-11-03 13:45:00,"10.1.219.92","/resources",200,"GET","Legitimate",26,"Normal Traffic"
2025-11-03 13:50:00,"10.1.80.104","/resources",500,"GET","Legitimate",38,"Bot Scanning"
2025-11-03 13:55:00,"10.1.223.104","/admin",200,"GET","Malicious",48,"Suspicious Parameters"
2025-11-03 14:00:00,"10.1.81.216","/admin",403,"GET","Malicious",12,"Bot Scanning"
2025-11-03 14:05:00,"10.1.5.212","/api",200,"GET","Malicious",19,"Normal Traffic"
2025-11-03 14:10:00,"10.1.207.58","/global-search",403,"GET","Malicious",9,"Normal Traffic"
2025-11-03 14:15:00,"10.1.228.155","/api",404,"GET","Malicious",27,"Admin Access"
2025-11-03 14:20:00,"10.1.30.148","/global-search",404,"GET","Legitimate",29,"Suspicious Parameters"
2025-11-03 14:25:00,"10.1.200.93","/admin",403,"GET","Malicious",39,"Admin Access"
2025-11-03 14:30:00,"10.1.153.144","/resources",404,"GET","Malicious",39,"Suspicious Parameters"
2025-11-03 14:35:00,"10.1.227.55","/resources",200,"GET","Malicious",36,"Admin Access"
2025-11-03 14:40:00,"10.1.180.172","/global-search",403,"GET","Suspicious",44,"Admin Access"
2025-11-03 14:45:00,"10.1.163.13","/admin",200,"GET","Legitimate",25,"Bot Scanning"
2025-11-03 14:50:00,"10.1.219.238","/resources",200,"GET","Legitimate",49,"Normal Traffic"
2025-11-03 14:55:00,"10.1.98.62","/global-search",404,"GET","Malicious",25,"Admin Access"
2025-11-03 15:00:00,"10.1.107.141","/api",500,"GET","Legitimate",2,"Admin Access"
2025-11-03 15:05:00,"10.1.228.155","/global-search",200,"GET","Malicious",25,"Suspicious Parameters"
2025-11-03 15:10:00,"10.1.4.187","/admin",200,"GET","Malicious",0,"Admin Access"
2025-11-03 15:15:00,"10.1.108.197","/admin",200,"GET","Malicious",26,"Normal Traffic"
2025-11-03 15:20:00,"10.1.84.138","/admin",403,"GET","Legitimate",33,"Normal Traffic"
2025-11-03 15:25:00,"10.1.99.53","/api",404,"GET","Malicious",22,"Admin Access"
2025-11-03 15:30:00,"10.1.185.192","/global-search",200,"GET","Legitimate",5,"Admin Access"
2025-11-03 15:35:00,"10.1.80.104","/admin",200,"GET","Legitimate",28,"Normal Traffic"
2025-11-03 15:40:00,"10.1.46.193","/api",500,"GET","Malicious",32,"Admin Access"
2025-11-03 15:45:00,"10.1.70.31","/global-search",200,"GET","Malicious",28,"Bot Scanning"
2025-11-03 15:50:00,"10.1.245.186","/global-search",200,"GET","Legitimate",24,"Suspicious Parameters"
2025-11-03 15:55:00,"10.1.39.232","/admin",200,"GET","Legitimate",40,"Bot Scanning"
2025-11-03 16:00:00,"10.1.65.30","/admin",200,"GET","Malicious",24,"Bot Scanning"
2025-11-03 16:05:00,"10.1.57.236","/admin",404,"GET","Malicious",29,"Normal Traffic"
2025-11-03 16:10:00,"10.1.99.154","/global-search",404,"GET","Legitimate",24,"Suspicious Parameters"
2025-11-03 16:15:00,"10.1.117.207","/admin",200,"GET","Malicious",21,"Admin Access"
2025-11-03 16:20:00,"10.1.5.134","/admin",200,"GET","Malicious",38,"Bot Scanning"
2025-11-03 16:25:00,"10.1.72.143","/resources",200,"GET","Malicious",25,"Normal Traffic"
2025-11-03 16:30:00,"10.1.35.99","/resources",404,"GET","Malicious",38,"Admin Access"
2025-11-03 16:35:00,"10.1.153.36","/global-search",200,"GET","Suspicious",46,"Normal Traffic"
2025-11-03 16:40:00,"10.1.112.212","/api",403,"GET","Malicious",6,"Suspicious Parameters"
2025-11-03 16:45:00,"10.1.127.162","/resources",404,"GET","Legitimate",20,"Admin Access"
2025-11-03 16:50:00,"10.1.11.193","/global-search",200,"GET","Malicious",36,"Normal Traffic"
2025-11-03 16:55:00,"10.1.151.207","/global-search",403,"GET","Malicious",36,"Bot Scanning"
2025-11-03 17:00:00,"10.1.169.9","/resources",200,"GET","Malicious",30,"Suspicious Parameters"
2025-11-03 17:05:00,"10.1.112.117","/admin",200,"GET","Malicious",41,"Admin Access"
2025-11-03 17:10:00,"10.1.28.35","/global-search",404,"GET","Malicious",7,"Bot Scanning"
2025-11-03 17:15:00,"10.1.39.232","/api",404,"GET","Malicious",28,"Admin Access"
2025-11-03 17:20:00,"10.1.164.181","/resources",500,"GET","Malicious",48,"Suspicious Parameters"
2025-11-03 17:25:00,"10.1.142.186","/admin",200,"GET","Malicious",1,"Bot Scanning"
2025-11-03 17:30:00,"10.1.156.200","/api",404,"GET","Legitimate",9,"Admin Access"
2025-11-03 17:35:00,"10.1.2.30","/admin",200,"GET","Malicious",39,"Suspicious Parameters"
2025-11-03 17:40:00,"10.1.8.200","/resources",200,"GET","Malicious",9,"Admin Access"
2025-11-03 17:45:00,"10.1.98.62","/admin",403,"GET","Malicious",16,"Bot Scanning"
2025-11-03 17:50:00,"10.1.145.208","/admin",404,"GET","Malicious",1,"Bot Scanning"
2025-11-03 17:55:00,"10.1.161.197","/api",200,"GET","Legitimate",11,"Bot Scanning"
2025-11-03 18:00:00,"10.1.227.55","/admin",404,"GET","Legitimate",34,"Normal Traffic"
2025-11-03 18:05:00,"10.1.28.35","/api",403,"GET","Malicious",7,"Suspicious Parameters"
2025-11-03 18:10:00,"10.1.109.60","/admin",200,"GET","Malicious",39,"Normal Traffic"
2025-11-03 18:15:00,"10.1.42.213","/admin",200,"GET","Suspicious",6,"Suspicious Parameters"
2025-11-03 18:20:00,"10.1.96.219","/global-search",404,"GET","Legitimate",24,"Admin Access"
2025-11-03 18:25:00,"10.1.41.168","/global-search",404,"GET","Malicious",30,"Normal Traffic"
2025-11-03 18:30:00,"10.1.187.88","/api",200,"GET","Malicious",11,"Admin Access"
2025-11-03 18:35:00,"10.1.0.188","/resources",403,"GET","Malicious",21,"Admin Access"
2025-11-03 18:40:00,"10.1.145.215","/resources",404,"GET","Malicious",22,"Normal Traffic"
2025-11-03 18:45:00,"10.1.220.2","/resources",500,"GET","Malicious",5,"Normal Traffic"
2025-11-03 18:50:00,"10.1.145.53","/global-search",200,"GET","Malicious",21,"Admin Access"
2025-11-03 18:55:00,"10.1.5.212","/admin",200,"GET","Legitimate",6,"Admin Access"
2025-11-03 19:00:00,"10.1.227.55","/global-search",403,"GET","Malicious",27,"Admin Access"
2025-11-03 19:05:00,"10.1.82.42","/admin",404,"GET","Legitimate",2,"Admin Access"
2025-11-03 19:10:00,"10.1.71.169","/global-search",200,"GET","Malicious",6,"Admin Access"
2025-11-03 19:15:00,"10.1.42.213","/admin",403,"GET","Malicious",7,"Suspicious Parameters"
2025-11-03 19:20:00,"10.1.143.85","/admin",403,"GET","Malicious",15,"Suspicious Parameters"
2025-11-03 19:25:00,"10.1.0.188","/admin",200,"GET","Malicious",11,"Suspicious Parameters"
2025-11-03 19:30:00,"10.1.68.206","/api",403,"GET","Malicious",4,"Normal Traffic"
2025-11-03 19:35:00,"10.1.165.206","/global-search",404,"GET","Malicious",6,"Admin Access"
2025-11-03 19:40:00,"10.1.48.151","/admin",403,"GET","Legitimate",15,"Bot Scanning"
2025-11-03 19:45:00,"10.1.41.179","/admin",200,"GET","Legitimate",18,"Normal Traffic"
2025-11-03 19:50:00,"10.1.39.232","/global-search",500,"GET","Malicious",15,"Bot Scanning"
2025-11-03 19:55:00,"10.1.153.36","/admin",200,"GET","Malicious",5,"Normal Traffic"
2025-11-03 20:00:00,"10.1.224.42","/admin",200,"GET","Malicious",38,"Suspicious Parameters"
2025-11-03 20:05:00,"10.1.41.168","/resources",200,"GET","Legitimate",34,"Suspicious Parameters"
2025-11-03 20:10:00,"10.1.113.160","/api",200,"GET","Malicious",25,"Normal Traffic"
2025-11-03 20:15:00,"10.1.228.155","/global-search",404,"GET","Legitimate",21,"Admin Access"
2025-11-03 20:20:00,"10.1.190.89","/global-search",200,"GET","Legitimate",47,"Suspicious Parameters"
2025-11-03 20:25:00,"10.1.130.240","/global-search",200,"GET","Legitimate",27,"Suspicious Parameters"
2025-11-03 20:30:00,"10.1.4.187","/admin",404,"GET","Malicious",16,"Normal Traffic"
2025-11-03 20:35:00,"10.1.99.154","/resources",500,"GET","Suspicious",8,"Suspicious Parameters"
2025-11-03 20:40:00,"10.1.148.149","/api",200,"GET","Malicious",8,"Bot Scanning"
2025-11-03 20:45:00,"10.1.225.222","/admin",200,"GET","Malicious",35,"Normal Traffic"
2025-11-03 20:50:00,"10.1.196.61","/api",404,"GET","Malicious",12,"Bot Scanning"
2025-11-03 20:55:00,"10.1.57.29","/api",200,"GET","Malicious",37,"Admin Access"
2025-11-03 21:00:00,"10.1.217.147","/admin",200,"GET","Malicious",2,"Bot Scanning"
2025-11-03 21:05:00,"10.1.121.13","/global-search",404,"GET","Legitimate",15,"Bot Scanning"
2025-11-03 21:10:00,"10.1.120.48","/admin",200,"GET","Malicious",45,"Suspicious Parameters"
2025-11-03 21:15:00,"10.1.140.70","/admin",200,"GET","Malicious",29,"Normal Traffic"
2025-11-03 21:20:00,"10.1.94.182","/admin",404,"GET","Malicious",30,"Admin Access"
2025-11-03 21:25:00,"10.1.11.193","/api",404,"GET","Malicious",36,"Suspicious Parameters"
2025-11-03 21:30:00,"10.1.5.201","/global-search",403,"GET","Legitimate",2,"Admin Access"
